id	ne	type	url	dpb	solr_iteration	solr_pos	cand_pos	solr_score	cand_score	solr_inlinks	cand_inlinks	quotes	lang	disambig	main_title_exact_match	main_title_start_match	main_title_end_match	main_title_match	title_exact_match_fraction	title_start_match_fraction	title_end_match_fraction	title_match_fraction	last_part_match_fraction	mean_levenshtein_ratio	name_conflict	date_match	type_match	role_match	subject_match	entity_match	spec_match	cat_match	label
78	Engelse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Engels	0	0.10000	0.10000	0.17629	0.17629	0.36441	0.43001	0	1	1	0	0	0	0	0.00000	0.02564	0.00000	0.00000	0.05000	0.45999	0	0	0	0	2	0	0	0	0
79	Gaston Leroux	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Gaston_Leroux	0	0.05000	0.05000	1.00000	1.00000	0.03745	0.11173	0	1	1	1	0	0	0	0.00000	0.00000	0.00000	0.00000	0.33333	0.80952	0	0	0	0	1	1	0	3	1
80	Gaston Leroux	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://dbpedia.org/resource/Gaston_Leroux	0	0.25000	0.10000	0.80966	0.80966	0.29775	0.88827	0	0	1	1	0	0	0	0.00000	0.00000	0.00000	0.00000	0.33333	0.80952	0	0	0	0	1	0	0	0	0
81	Het Spook van de Opera	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/The_Phantom_of_the_Opera_(musical)	0	0.30000	0.05000	1.00000	1.00000	0.02884	0.76042	0	1	0	0	0	0	0	0.10000	0.10000	0.00000	0.00000	0.00000	0.52409	0	0	0	0	1	2	0	0	1
82	Het Spook van de Opera	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Het_spook_van_de_opera_(roman)	0	0.55000	0.10000	0.20233	0.20233	0.00909	0.23958	0	1	0	1	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.50452	0	0	0	0	1	2	0	1	0
83	Frans	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Frans	0	0.05000	0.05000	1.00000	1.00000	0.44414	0.94341	0	1	1	1	0	0	0	0.00000	0.14815	0.03704	0.00000	0.00000	0.49056	0	0	0	0	0	0	0	0	1
84	Frans	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Keizer_Frans_II	0	0.95000	0.10000	0.13183	0.13183	0.01345	0.02856	0	1	1	0	0	0	1	0.00000	0.20833	0.00000	0.00000	0.04000	0.36797	0	1	0	0	-1	0	0	1	0
85	Frans	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Franse_frank	0	1.00000	0.15000	0.04983	0.04983	0.01320	0.02803	0	1	1	0	1	0	0	0.00000	0.16667	0.00000	0.00000	0.46154	0.47495	0	0	0	0	0	0	0	0	0
86	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Parijs	0	0.05000	0.05000	1.00000	1.00000	0.74499	0.79639	0	1	1	1	0	0	0	0.00000	0.06897	0.00000	0.00000	0.30000	0.42995	0	0	0	0	0	0	0	0	1
87	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Universiteit_van_Parijs	0	0.10000	0.10000	0.26488	0.26488	0.03196	0.03417	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.42857	0.30660	0	0	0	0	1	0	0	0	0
88	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Conservatoire_national_supérieur_de_musique_et_de_danse_de_Paris	0	0.20000	0.15000	0.05913	0.05913	0.01993	0.02130	0	1	1	0	0	0	0	0.00000	0.02564	0.02564	0.00000	0.32500	0.22295	0	0	0	0	0	1	0	2	0
89	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Transilien	0	0.25000	0.20000	0.05913	0.05913	0.01947	0.02082	0	1	1	0	0	0	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.29167	0	0	0	0	0	0	0	1	0
90	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Metro_van_Parijs	0	0.30000	0.25000	0.35146	0.35146	0.01922	0.02054	0	1	1	0	0	1	0	0.00000	0.50000	0.50000	0.00000	0.00000	0.61457	0	0	0	0	0	0	0	0	0
91	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Parijse_salon	0	0.40000	0.30000	0.05913	0.05913	0.01477	0.01579	0	1	1	0	1	0	0	0.00000	0.00000	0.16667	0.00000	0.14286	0.41885	0	0	0	0	1	0	0	2	0
92	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/ATP-toernooi_van_Parijs	0	0.45000	0.35000	0.26488	0.26488	0.01269	0.01357	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.11111	0.45935	0	0	0	0	-1	1	0	0	0
93	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Parijs-Tours	0	0.50000	0.40000	0.08362	0.08362	0.01168	0.01249	0	1	1	0	1	0	0	0.00000	0.00000	0.50000	0.00000	0.00000	0.64052	0	0	0	0	-1	1	0	0	0
94	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Racing_Club_de_France	0	0.55000	0.45000	0.05913	0.05913	0.01143	0.01222	0	1	1	0	0	0	0	0.00000	0.00000	0.09091	0.00000	0.41667	0.38417	0	0	0	0	-1	1	0	1	0
95	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Gare_du_Nord_(Parijs)	0	0.65000	0.50000	0.08362	0.08362	0.01017	0.01087	0	1	0	0	0	0	0	0.00000	0.00000	0.00000	0.14286	0.13333	0.37240	0	0	0	0	0	1	0	0	0
96	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Notre-Dame_van_Parijs	0	0.70000	0.55000	0.35146	0.35146	0.00946	0.01011	0	1	1	0	0	1	0	0.00000	0.00000	0.07692	0.00000	0.64286	0.33297	0	0	0	0	2	0	0	0	0
97	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Station_Paris_Saint-Lazare	0	0.75000	0.60000	0.05913	0.05913	0.00809	0.00865	0	1	1	0	0	0	0	0.00000	0.00000	0.12500	0.00000	0.00000	0.30646	0	0	0	0	-1	0	0	1	0
98	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Opéra_Garnier	0	0.85000	0.65000	0.10242	0.10242	0.00774	0.00827	0	1	1	0	0	0	0	0.00000	0.18182	0.18182	0.00000	0.00000	0.44164	0	0	0	0	1	1	0	1	0
99	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Exposition_Universelle_(1900)	0	0.90000	0.70000	0.05913	0.05913	0.00718	0.00768	0	1	0	0	0	0	0	0.00000	0.00000	0.06667	0.00000	0.06250	0.26627	0	0	0	0	0	0	0	2	0
100	Parijs	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/16e_arrondissement	0	1.00000	0.75000	0.05913	0.05913	0.00668	0.00714	0	1	1	0	0	0	0	0.00000	0.00000	0.08333	0.00000	0.30769	0.33236	0	0	0	0	0	0	0	0	0
101	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Sas_van_Gent	0	0.25000	0.05000	0.04769	0.04769	0.01729	0.21324	0	1	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	1.00000	0.72917	0	0	0	0	0	0	0	1	0
102	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Pacificatie_van_Gent	0	0.35000	0.10000	0.04769	0.04769	0.01479	0.18235	0	1	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.25000	0.49260	0	0	0	0	-1	0	0	1	0
103	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Bavo_van_Gent	0	0.45000	0.15000	0.04769	0.04769	0.00930	0.11471	0	1	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.09091	0.35503	0	0	0	0	1	0	0	0	0
104	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Film_Fest_Gent	0	0.50000	0.20000	0.04769	0.04769	0.00799	0.09853	0	1	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.20000	0.42439	0	0	0	0	1	0	0	0	0
105	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Jan_van_Gent	0	0.55000	0.25000	1.00000	1.00000	0.00704	0.08676	0	1	1	1	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.58767	0	0	0	0	-1	0	0	0	0
106	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Haven_van_Gent	0	0.60000	0.30000	0.04769	0.04769	0.00692	0.08529	0	1	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.16667	0.49395	0	0	0	0	0	0	0	0	0
107	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Jan-van-gent	0	0.75000	0.35000	0.27914	0.27914	0.00525	0.06471	0	1	1	1	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.52137	0	0	0	0	0	0	0	1	0
108	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Lijst_van_bisschoppen_van_Gent	0	0.85000	0.40000	0.04769	0.04769	0.00465	0.05735	0	1	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.50000	0.53571	0	0	0	0	1	0	0	1	0
109	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Ineke_van_Gent	0	0.90000	0.45000	0.04769	0.04769	0.00417	0.05147	0	1	1	0	0	0	0	0	0	0	0	1.00000	0.76923	0	0	0	0	-1	0	0	0	0
110	Jan van Gent	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Livinus_van_Gent	0	1.00000	0.50000	0.04769	0.04769	0.00370	0.04559	0	1	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.14286	0.40693	0	0	0	0	0	0	0	1	0
111	Joop van den Broek	person	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Joop_van_den_Broek	0	1.00000	0.05000	1.00000	1.00000	0.01721	1.00000	0	1	1	1	0	0	0	0	0	0	0	0.00000	1.00000	0	0	-1	0	1	0	0	1	1
112	Nederlandse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Nederland	0	0.05000	0.05000	1.00000	1.00000	0.64422	0.86479	0	1	1	0	0	0	0	0.03571	0.00000	0.00000	0.00000	0.03448	0.52661	0	0	0	0	0	0	0	0	1
113	Nederlandse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Nederlands	0	0.10000	0.10000	0.13036	0.13036	0.10072	0.13521	0	1	1	0	0	0	0	0.00000	0.05000	0.00000	0.00000	0.04762	0.46873	0	0	0	0	0	0	0	0	0
114	Broek	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Lijst_van_rijksmonumenten_in_De_Friese_Meren	0	0.05000	0.05000	0.05664	0.05664	0.09742	0.13333	0	1	1	0	0	0	0	0.00000	0.00000	0.02439	0.00000	0.00000	0.15136	0	0	0	0	0	0	0	0	0
115	Broek	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Maurits_van_Oranje-Nassau,_Van_Vollenhoven	0	0.10000	0.10000	0.16020	0.16020	0.09046	0.12381	0	1	1	0	0	0	0	0.00000	0.00000	0.31250	0.12500	0.00000	0.21599	0	0	0	0	-1	0	0	0	0
116	Broek	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Stede_Broec	0	0.20000	0.15000	0.05664	0.05664	0.06859	0.09388	0	1	1	0	0	0	0	0.00000	0.00000	0.50000	0.00000	0.66667	0.57108	0	0	0	0	0	0	0	0	0
117	Broek	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Hans_van_den_Broek	0	0.25000	0.20000	0.34919	0.34919	0.06859	0.09388	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.42572	0	2	0	0	-1	0	0	0	0
118	Broek	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Broek_(kledingstuk)	0	0.30000	0.25000	0.58131	0.58131	0.06163	0.08435	0	1	0	1	0	0	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.41170	0	0	0	0	0	0	0	0	0
119	Broek	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/X_Factor_(seizoen_3)	0	0.35000	0.30000	0.08010	0.08010	0.05765	0.07891	0	1	0	0	0	0	0	0.00000	0.00000	0.12500	0.00000	0.00000	0.21280	0	0	0	0	0	0	0	0	0
120	Broek	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Broek_(landschap)	0	0.40000	0.35000	0.70570	0.70570	0.05567	0.07619	0	1	0	1	0	0	0	0.00000	1.00000	0.00000	0.00000	0.00000	0.79412	0	0	0	0	0	0	0	0	0
121	Broek	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Broek_(toponiem)	0	0.50000	0.40000	1.00000	1.00000	0.04771	0.06531	0	1	0	1	0	0	0	0.00000	0.28571	0.42857	0.28571	0.00000	0.62673	0	0	0	0	0	0	0	0	0
122	Broek	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Dirk_(supermarkt)	0	0.65000	0.45000	0.11328	0.11328	0.03579	0.04898	0	1	0	0	0	0	0	0.00000	0.00000	0.40000	0.00000	0.00000	0.35080	0	0	0	0	0	0	0	1	0
123	Broek	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Kempen-Broek	0	0.70000	0.50000	0.05664	0.05664	0.03082	0.04218	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.58824	0	0	0	0	0	0	0	0	0
124	Broek	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Het_Bossche_Broek	0	0.75000	0.55000	0.28284	0.28284	0.03082	0.04218	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.50505	0	0	0	0	1	0	0	0	0
125	Broek	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Jo_van_den_Broek	0	0.85000	0.60000	0.42234	0.42234	0.02982	0.04082	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.39032	0	2	0	0	1	0	0	0	0
126	Broek	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Maarssenbroek	0	0.90000	0.65000	0.08010	0.08010	0.02982	0.04082	0	1	1	0	0	1	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.55670	0	0	0	0	0	0	0	2	0
127	Broek	location	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Bergse_Plassen	0	1.00000	0.70000	0.08010	0.08010	0.02584	0.03537	0	1	1	0	0	0	0	0.00000	0.00000	0.33333	0.00000	0.00000	0.30446	0	0	0	0	0	0	0	0	0
128	Amerikaanse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Verenigde_Staten	0	0.05000	0.05000	1.00000	1.00000	0.85533	0.99269	0	1	1	0	0	0	0	0.01149	0.00000	0.00000	0.00000	0.00000	0.37424	0	0	0	0	0	0	0	0	1
129	Amerikaanse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Afro-Amerikanen	0	0.40000	0.10000	0.13988	0.13988	0.00630	0.00731	0	1	1	0	0	0	0	0.00000	0.00000	0.03125	0.00000	0.06061	0.51623	0	0	0	0	-1	0	0	0	0
130	Amsterdamse	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/Amsterdam	0	0.05000	0.05000	1.00000	1.00000	0.76900	1.00000	0	1	1	0	0	0	0	0.05882	0.00000	0.00000	0.00000	0.00000	0.63691	0	0	0	0	0	0	0	1	1
131	Belletjes	other	http://resolver.kb.nl/resolve?urn=ddd:010616555:mpeg21:a0126:ocr	http://nl.dbpedia.org/resource/De_dertig_belletjes	0	0.10000	0.05000	1.00000	1.00000	0.21053	1.00000	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.64286	0	0	0	0	1	0	0	0	0
132	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Moskou	0	0.05000	0.05000	1.00000	1.00000	0.62327	0.63545	0	1	1	1	0	0	0	0.00000	0.09524	0.04762	0.00000	0.00000	0.46860	0	0	1	0	0	0	0	0	1
133	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Spartak_Moskou	0	0.10000	0.10000	0.30243	0.30243	0.04991	0.05088	0	1	1	0	0	1	0	0.00000	0.00000	0.16667	0.00000	0.14286	0.42460	0	0	0	0	-1	0	0	1	0
134	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Dinamo_Moskou	0	0.15000	0.15000	0.34088	0.34088	0.03610	0.03680	0	1	1	0	0	1	0	0.00000	0.00000	0.10000	0.00000	0.00000	0.40881	0	0	0	0	-1	0	0	0	0
135	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Lokomotiv_Moskou	0	0.20000	0.20000	0.25232	0.25232	0.03219	0.03282	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.12500	0.41356	0	0	0	0	-1	0	0	0	0
136	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/FK_CSKA_Moskou	0	0.25000	0.25000	0.25232	0.25232	0.02632	0.02684	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.35303	0	0	0	0	-1	0	0	0	0
137	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Veldtocht_van_Napoleon_naar_Rusland	0	0.30000	0.30000	0.06049	0.06049	0.02437	0.02484	0	1	1	0	0	0	0	0.00000	0.00000	0.04000	0.00000	0.00000	0.18073	0	0	0	0	1	0	0	1	0
138	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Moskovië	0	0.35000	0.35000	0.06049	0.06049	0.02385	0.02431	0	1	1	0	0	0	0	0.00000	0.00000	0.04000	0.00000	0.00000	0.42519	0	0	0	0	1	1	0	0	0
139	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Oblast_Moskou	0	0.40000	0.40000	0.30243	0.30243	0.02033	0.02073	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.35806	0	0	1	0	0	0	0	0	0
140	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Conservatorium_van_Moskou	0	0.45000	0.45000	0.34088	0.34088	0.01929	0.01966	0	1	1	0	0	1	0	0.00000	0.14286	0.00000	0.00000	0.00000	0.29284	0	0	0	0	1	0	0	0	0
141	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Staatsuniversiteit_van_Moskou	0	0.55000	0.50000	0.34088	0.34088	0.01889	0.01926	0	1	1	0	0	1	0	0.00000	0.00000	0.07143	0.00000	0.00000	0.27343	0	0	0	0	-1	0	0	1	0
142	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Torpedo_Moskou	0	0.60000	0.55000	0.30243	0.30243	0.01707	0.01740	0	1	1	0	0	1	0	0.00000	0.00000	0.10000	0.00000	0.00000	0.35524	0	0	0	0	-1	0	0	0	0
143	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/CSKA_Moskou	0	0.65000	0.60000	0.34088	0.34088	0.01668	0.01701	0	1	1	0	0	1	0	0.00000	0.00000	0.20000	0.00000	0.00000	0.37849	0	0	0	0	1	0	0	0	0
144	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/WTA-toernooi_van_Moskou	0	0.70000	0.65000	0.25232	0.25232	0.01316	0.01342	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.41379	0	0	0	0	1	0	0	0	0
145	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/ATP-toernooi_van_Moskou	0	0.75000	0.70000	0.25232	0.25232	0.01316	0.01342	0	1	1	0	0	1	0	0	0	0	0	0.00000	0.41379	0	0	0	0	-1	0	0	0	0
146	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Kremlin_van_Moskou	0	0.80000	0.75000	0.25232	0.25232	0.01316	0.01342	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.29224	0	0	1	0	0	0	0	0	0
147	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Ivan_III_van_Moskou	0	0.85000	0.80000	0.25232	0.25232	0.00873	0.00890	0	1	1	0	0	1	0	0.00000	0.00000	0.00000	0.00000	0.00000	0.20554	0	0	0	0	1	0	0	0	0
148	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/FK_Satoern	0	0.90000	0.85000	0.12097	0.12097	0.00873	0.00890	0	1	1	0	0	0	0	0.00000	0.00000	0.14286	0.04762	0.00000	0.32859	0	0	0	0	-1	0	0	2	0
149	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Metro_van_Moskou	0	0.95000	0.90000	0.30243	0.30243	0.00795	0.00810	0	1	1	0	0	1	0	0.00000	0.00000	0.11111	0.00000	0.00000	0.40782	0	0	1	0	-1	0	0	0	0
150	Moskou	location	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/FK_Moskou	0	1.00000	0.95000	0.30243	0.30243	0.00769	0.00784	0	1	1	0	0	1	0	0.00000	0.00000	0.11111	0.00000	0.00000	0.49798	0	0	0	0	-1	0	0	1	0
151	Boelganin	person	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Nikolaj_Boelganin	0	0.05000	0.05000	1.00000	1.00000	1.00000	1.00000	0	1	1	0	0	1	0	0.00000	0.00000	0.14286	0.00000	0.00000	0.53564	0	2	-1	0	1	0	0	1	1
152	Juliana	person	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Juliana_der_Nederlanden	0	0.05000	0.05000	0.25456	0.25456	0.46735	0.82548	0	1	1	0	1	0	0	0.00000	0.41667	0.41667	0.16667	0.00000	0.46180	0	0	1	1	1	0	0	0	1
153	Juliana	person	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Juliana_van_Stolberg	0	0.20000	0.10000	0.56432	0.56432	0.05224	0.09228	0	1	1	0	1	0	0	0.16667	0.50000	0.00000	0.33333	0.00000	0.53941	0	0	1	1	1	0	0	0	0
154	Juliana	person	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Juliana_(televisieserie)	0	0.50000	0.15000	1.00000	1.00000	0.02215	0.03912	0	1	0	1	0	0	0	0.00000	1.00000	0.00000	0.00000	0.00000	0.79167	0	0	0	0	0	0	0	0	0
155	Juliana	person	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Juliana_(voetbalclub)	0	0.60000	0.20000	0.76401	0.76401	0.01590	0.02808	0	1	0	1	0	0	0	0	0	0	0	0.00000	1.00000	0	0	0	-1	-1	0	0	0	0
156	Juliana	person	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Inhuldigingsmedaille_1948	0	1.00000	0.25000	0.06364	0.06364	0.00852	0.01505	0	1	1	0	0	0	0	0.00000	0.00000	1.00000	0.00000	0.00000	0.31534	0	0	1	1	1	0	0	0	0
157	W. Drees	person	http://resolver.kb.nl/resolve?urn=ddd:011238700:mpeg21:a0046:ocr	http://nl.dbpedia.org/resource/Willem_Drees	0	0.05000	0.05000	1.00000	1.00000	0.52408	0.62290	0	1	1	0	0	0	0	0.00000	0.00000	0.00000	0.00000	0.33333	0.57093	0	2	1	0	1	0	0	1	1
